zip,zip_lat,zip_lng,city,state_id,state_name,population,density,county_name
40220,38.2155,-85.61721999999999,Louisville,KY,Kentucky,33109,1678.1,Jefferson
40222,38.27128,-85.62033000000001,Louisville,KY,Kentucky,21359,790.2,Jefferson
40223,38.25996,-85.54185,Louisville,KY,Kentucky,22011,723.7,Jefferson
40228,38.13551,-85.62829,Louisville,KY,Kentucky,15743,802.9,Jefferson
40229,38.08909,-85.65481,Louisville,KY,Kentucky,36852,720.6,Jefferson
40231,38.19506,-85.69481,Louisville,KY,Kentucky,0,0.0,Jefferson
40241,38.30165,-85.57585,Louisville,KY,Kentucky,28988,774.6,Jefferson
40242,38.27735,-85.59069000000001,Louisville,KY,Kentucky,10930,1582.0,Jefferson
40243,38.23927,-85.53424,Louisville,KY,Kentucky,10210,982.5,Jefferson
40245,38.264759999999995,-85.45223,Louisville,KY,Kentucky,30109,358.9,Jefferson
40258,38.14685,-85.8776,Louisville,KY,Kentucky,26465,874.8,Jefferson
40272,38.08445,-85.85245,Louisville,KY,Kentucky,37394,423.1,Jefferson
40280,38.24771,-85.68855,Louisville,KY,Kentucky,303,1202.9,Jefferson
40291,38.129090000000005,-85.57806,Louisville,KY,Kentucky,35427,623.7,Jefferson
40299,38.162659999999995,-85.51675999999999,Louisville,KY,Kentucky,38371,278.9,Jefferson
40310,37.75026,-84.76584,Burgin,KY,Kentucky,526,340.0,Mercer
40311,38.32373,-84.02449,Carlisle,KY,Kentucky,7153,15.7,Nicholas
40312,37.85236,-83.9309,Clay City,KY,Kentucky,5898,40.1,Powell
40313,38.13046,-83.42092,Clearfield,KY,Kentucky,3143,31.9,Rowan
40316,37.931290000000004,-83.52922,Denniston,KY,Kentucky,309,19.5,Menifee
40322,37.93704,-83.63355,Frenchburg,KY,Kentucky,3328,11.0,Menifee
40324,38.24674,-84.55326,Georgetown,KY,Kentucky,41342,102.9,Scott
40328,37.56398,-85.02584,Gravel Switch,KY,Kentucky,1065,8.4,Marion
40330,37.7896,-84.89166999999999,Harrodsburg,KY,Kentucky,19334,33.7,Mercer
40334,38.01464,-83.76565,Hope,KY,Kentucky,76,50.1,Montgomery
40336,37.68573,-83.98617,Irvine,KY,Kentucky,13061,24.5,Estill
40337,37.95348,-83.85639,Jeffersonville,KY,Kentucky,5501,36.8,Montgomery
40339,37.94189,-84.6443,Keene,KY,Kentucky,46,141.0,Jessamine
40342,38.00322,-84.98494000000001,Lawrenceburg,KY,Kentucky,21125,43.3,Anderson
40346,37.980740000000004,-83.74476999999999,Means,KY,Kentucky,686,21.3,Menifee
40347,38.158429999999996,-84.7156,Midway,KY,Kentucky,2767,30.5,Woodford
40348,38.28738,-84.13209,Millersburg,KY,Kentucky,600,53.8,Bourbon
40350,38.308890000000005,-83.87446,Moorefield,KY,Kentucky,228,7.0,Nicholas
40351,38.20548,-83.4164,Morehead,KY,Kentucky,20329,31.7,Rowan
40353,38.06565,-83.94762,Mount Sterling,KY,Kentucky,20779,57.7,Montgomery
40356,37.87301,-84.56447,Nicholasville,KY,Kentucky,40503,111.8,Jessamine
40358,38.059090000000005,-83.67994,Olympia,KY,Kentucky,904,16.8,Bath
40359,38.48922,-84.81944,Owenton,KY,Kentucky,7080,12.0,Owen
40360,38.15445,-83.76738,Owingsville,KY,Kentucky,6564,17.3,Bath
40361,38.20598,-84.2273,Paris,KY,Kentucky,18220,27.2,Bourbon
40363,38.51424,-85.00988000000001,Perry Park,KY,Kentucky,22,407.1,Owen
40370,38.39837,-84.52641,Sadieville,KY,Kentucky,2763,12.8,Scott
40371,38.0816,-83.59875,Salt Lick,KY,Kentucky,2838,14.7,Bath
40372,37.90781,-84.88266,Salvisa,KY,Kentucky,2128,15.3,Mercer
40374,38.2128,-83.89965,Sharpsburg,KY,Kentucky,1702,10.4,Bath
40376,37.78141,-83.69454,Slade,KY,Kentucky,52,2.8,Powell
40379,38.3134,-84.68719,Stamping Ground,KY,Kentucky,3288,20.0,Scott
40380,37.82391,-83.77924,Stanton,KY,Kentucky,6612,22.3,Powell
40383,38.012640000000005,-84.73985,Versailles,KY,Kentucky,22408,56.5,Woodford
40385,37.73668,-84.13247,Waco,KY,Kentucky,3131,25.6,Madison
40387,37.93535,-83.49268000000001,Wellington,KY,Kentucky,2046,10.9,Menifee
40390,37.8534,-84.67166999999999,Wilmore,KY,Kentucky,7366,112.2,Jessamine
40391,37.969429999999996,-84.14517,Winchester,KY,Kentucky,35262,56.9,Clark
40402,37.29612,-83.97341999999999,Annville,KY,Kentucky,2905,23.7,Jackson
40403,37.56945,-84.2712,Berea,KY,Kentucky,23774,80.3,Madison
40404,37.57346,-84.29088,Berea,KY,Kentucky,643,1959.5,Madison
40409,37.37758,-84.43295,Brodhead,KY,Kentucky,3843,33.8,Rockcastle
40419,37.4506,-84.49302,Crab Orchard,KY,Kentucky,4621,19.4,Lincoln
40422,37.63785,-84.80074,Danville,KY,Kentucky,24280,81.6,Boyle
40434,37.394490000000005,-83.94038,Gray Hawk,KY,Kentucky,34,236.8,Jackson
40437,37.44551,-84.86586,Hustonville,KY,Kentucky,4932,15.7,Lincoln
40440,37.57868,-84.82494,Junction City,KY,Kentucky,2092,88.0,Boyle
40442,37.352709999999995,-84.7247,Kings Mountain,KY,Kentucky,1136,17.8,Lincoln
40444,37.6792,-84.58843,Lancaster,KY,Kentucky,14096,34.3,Garrard
40445,37.33471,-84.18764,Livingston,KY,Kentucky,997,8.4,Rockcastle
40447,37.45707,-84.02863,Mc Kee,KY,Kentucky,8251,12.8,Jackson
40448,37.46165,-84.75371,Mc Kinney,KY,Kentucky,53,55.0,Lincoln
40456,37.34836,-84.32157,Mount Vernon,KY,Kentucky,9300,20.8,Rockcastle
40460,37.39087,-84.23629,Orlando,KY,Kentucky,1129,11.8,Rockcastle
40461,37.59316,-84.40713000000001,Paint Lick,KY,Kentucky,3121,23.7,Madison
40464,37.55826,-84.92345,Parksville,KY,Kentucky,1114,12.8,Boyle
40468,37.635220000000004,-84.98604,Perryville,KY,Kentucky,1807,20.6,Boyle
40472,37.716809999999995,-83.86025,Ravenna,KY,Kentucky,1679,12.4,Estill
40475,37.76658,-84.3137,Richmond,KY,Kentucky,55803,78.9,Madison
40481,37.448840000000004,-84.08787,Sandgap,KY,Kentucky,218,15.3,Jackson
40484,37.51612,-84.66965,Stanford,KY,Kentucky,11612,34.2,Lincoln
40486,37.36931,-83.86188,Tyner,KY,Kentucky,2223,17.0,Jackson
40489,37.36851,-84.6433,Waynesburg,KY,Kentucky,4109,23.9,Lincoln
40502,38.013870000000004,-84.48207,Lexington,KY,Kentucky,25709,1378.6,Fayette
40503,38.00468,-84.53421999999999,Lexington,KY,Kentucky,28003,1222.3,Fayette
40504,38.04172,-84.54154,Lexington,KY,Kentucky,25655,1630.0,Fayette
40505,38.05995,-84.45692,Lexington,KY,Kentucky,26040,1259.7,Fayette
40506,38.028209999999994,-84.50319,Lexington,KY,Kentucky,2802,12396.8,Fayette
40507,38.04699,-84.4964,Lexington,KY,Kentucky,1757,1629.7,Fayette
40508,38.04996,-84.50114,Lexington,KY,Kentucky,23569,2134.7,Fayette
40509,37.99785,-84.37619000000001,Lexington,KY,Kentucky,32364,303.9,Fayette
40510,38.06892,-84.60141999999999,Lexington,KY,Kentucky,1928,34.7,Fayette
40511,38.13367,-84.47807,Lexington,KY,Kentucky,31798,138.6,Fayette
40513,38.01595,-84.60642,Lexington,KY,Kentucky,10994,294.2,Fayette
40514,37.982690000000005,-84.56343000000001,Lexington,KY,Kentucky,14647,1908.8,Fayette
40515,37.92033,-84.40977,Lexington,KY,Kentucky,33595,230.5,Fayette
40516,38.06968,-84.3612,Lexington,KY,Kentucky,2877,31.5,Fayette
40517,37.98388,-84.48828,Lexington,KY,Kentucky,35227,2202.8,Fayette
40601,38.23397,-84.88086,Frankfort,KY,Kentucky,49566,86.8,Franklin
40604,38.17516,-84.86479,Frankfort,KY,Kentucky,462,508.5,Franklin
40701,36.91957,-84.16356999999999,Corbin,KY,Kentucky,29497,79.2,Whitley
40729,37.24779,-84.13499,East Bernstadt,KY,Kentucky,5485,32.2,Laurel
40734,36.92815,-83.96908,Gray,KY,Kentucky,3764,35.7,Knox
40737,37.00524,-84.13320999999999,Keavy,KY,Kentucky,1379,73.7,Laurel
40740,37.01774,-84.03399,Lily,KY,Kentucky,3321,78.8,Laurel
40741,37.13751,-84.12616,London,KY,Kentucky,21875,40.4,Laurel
40743,37.07403,-84.11838,London,KY,Kentucky,229,72.6,Laurel
40744,37.03732,-84.09364000000001,London,KY,Kentucky,18334,67.0,Laurel
40759,36.8204,-84.06,Rockholds,KY,Kentucky,2531,20.4,Whitley
40763,36.69269,-83.92336,Siler,KY,Kentucky,469,8.6,Whitley
40769,36.71209,-84.17017,Williamsburg,KY,Kentucky,18507,24.3,Whitley
40771,36.85864,-84.0348,Woodbine,KY,Kentucky,1068,33.1,Knox
40801,36.86063,-83.24815,Ages Brookside,KY,Kentucky,531,29.1,Harlan
40806,36.886309999999995,-83.28761999999999,Baxter,KY,Kentucky,2499,41.5,Harlan
40807,36.96436,-82.94738000000001,Benham,KY,Kentucky,337,423.6,Harlan
40808,36.99344,-83.21056,Big Laurel,KY,Kentucky,99,6.6,Harlan
40810,36.94932,-83.30617,Bledsoe,KY,Kentucky,1548,7.4,Harlan
40813,36.72772,-83.59300999999999,Calvin,KY,Kentucky,669,20.7,Bell
40815,36.784890000000004,-83.21494,Cawood,KY,Kentucky,1534,14.5,Harlan
40816,37.00448,-83.29737,Chappell,KY,Kentucky,78,0.9,Leslie
40818,36.820159999999994,-83.24454,Coalgood,KY,Kentucky,110,9.7,Harlan
40819,36.80372,-83.46279,Coldiron,KY,Kentucky,729,20.1,Harlan
40820,36.75573,-83.18401,Cranks,KY,Kentucky,581,14.3,Harlan
40823,36.95985,-82.99715,Cumberland,KY,Kentucky,4231,28.2,Harlan
40824,36.824940000000005,-83.37222,Dayhoit,KY,Kentucky,559,53.9,Harlan
40826,37.053909999999995,-82.78092,Eolia,KY,Kentucky,759,9.4,Letcher
40827,37.04672,-83.47218000000001,Essie,KY,Kentucky,674,16.8,Leslie
40828,36.8727,-83.14267,Evarts,KY,Kentucky,3965,32.3,Harlan
40829,36.7969,-83.30243,Grays Knob,KY,Kentucky,172,16.2,Harlan
40830,36.75907,-83.3282,Gulston,KY,Kentucky,301,42.2,Harlan
40831,36.75953,-83.34993,Harlan,KY,Kentucky,5150,38.7,Harlan
40840,36.89882,-83.44289,Helton,KY,Kentucky,312,7.1,Leslie
40843,36.8969,-82.97962,Holmes Mill,KY,Kentucky,259,3.3,Harlan
40844,37.06094,-83.3502,Hoskinston,KY,Kentucky,123,5.6,Leslie
40845,36.79894,-83.51768,Hulen,KY,Kentucky,635,28.1,Bell
40847,36.850559999999994,-83.17485,Kenvir,KY,Kentucky,261,105.1,Harlan
40849,36.89304,-83.134,Lejunior,KY,Kentucky,352,133.7,Harlan
40854,36.84581,-83.35431,Loyall,KY,Kentucky,1213,217.1,Harlan
40855,36.947140000000005,-82.89416999999999,Lynch,KY,Kentucky,860,24.3,Harlan
40856,36.71799,-83.53171999999999,Miracle,KY,Kentucky,756,6.8,Bell
40858,36.98907,-83.41147,Mozelle,KY,Kentucky,397,9.5,Leslie
40862,37.011790000000005,-82.87382,Partridge,KY,Kentucky,647,15.1,Letcher
40863,36.73949,-83.44596,Pathfork,KY,Kentucky,502,7.6,Harlan
40865,36.91731,-83.2141,Putney,KY,Kentucky,410,50.9,Harlan
40868,37.08233,-83.46836,Stinnett,KY,Kentucky,1100,16.8,Leslie
40870,36.92442,-83.14477,Totz,KY,Kentucky,279,15.3,Harlan
40873,36.8179,-83.40889,Wallins Creek,KY,Kentucky,2390,31.1,Harlan
40874,36.97322,-83.4748,Warbranch,KY,Kentucky,504,5.0,Leslie
40902,36.852579999999996,-83.61679000000001,Arjay,KY,Kentucky,1239,12.7,Bell
40903,36.808370000000004,-83.81845,Artemus,KY,Kentucky,681,30.6,Knox
40906,36.88215,-83.88646,Barbourville,KY,Kentucky,11132,34.7,Knox
40913,36.94428,-83.54395,Beverly,KY,Kentucky,171,3.7,Clay
40914,37.10468,-83.57065,Big Creek,KY,Kentucky,467,14.5,Clay
40915,36.87993,-83.81648,Bimble,KY,Kentucky,896,35.9,Knox
40921,36.7708,-83.90091,Bryants Store,KY,Kentucky,295,7.4,Knox
40923,36.91945,-83.85096999999999,Cannon,KY,Kentucky,735,70.6,Knox
40927,36.87128,-83.0415,Closplint,KY,Kentucky,482,15.9,Harlan
40935,36.90609,-83.71607,Flat Lick,KY,Kentucky,2699,13.7,Knox
40939,36.81095,-83.71287,Fourmile,KY,Kentucky,273,16.1,Bell
40940,36.607040000000005,-83.94829,Frakes,KY,Kentucky,478,9.7,Whitley
40941,37.12546,-83.73362,Garrard,KY,Kentucky,251,69.6,Clay
40943,36.95663,-83.85788000000001,Girdler,KY,Kentucky,748,45.4,Knox
40946,36.98194,-83.79913,Green Road,KY,Kentucky,220,7.6,Knox
40949,36.89043,-83.87163000000001,Heidrick,KY,Kentucky,788,93.8,Knox
40953,36.93627,-83.80442,Hinkle,KY,Kentucky,998,33.5,Knox
40958,36.80523,-83.59816,Kettle Island,KY,Kentucky,451,24.8,Bell
40962,37.14587,-83.74061,Manchester,KY,Kentucky,19143,19.9,Clay
40964,36.77285,-83.31336999999999,Mary Alice,KY,Kentucky,151,22.7,Harlan
40965,36.63434,-83.71669,Middlesboro,KY,Kentucky,13570,72.8,Bell
40972,37.25888,-83.6033,Oneida,KY,Kentucky,1327,9.0,Clay
40977,36.709540000000004,-83.75923,Pineville,KY,Kentucky,10362,30.0,Bell
40979,37.00756,-83.50650999999999,Roark,KY,Kentucky,148,23.0,Leslie
40982,36.93272,-83.69013000000001,Scalf,KY,Kentucky,388,24.0,Knox
40983,37.33297,-83.76661999999999,Sextons Creek,KY,Kentucky,352,7.2,Clay
40988,36.849000000000004,-83.5325,Stoney Fork,KY,Kentucky,555,10.1,Bell
40995,36.761070000000004,-83.81541,Trosper,KY,Kentucky,121,16.0,Knox
40997,36.87743,-83.68496999999999,Walker,KY,Kentucky,371,6.8,Knox
41001,38.91491,-84.40265,Alexandria,KY,Kentucky,16412,123.9,Campbell
41002,38.73062,-83.98266,Augusta,KY,Kentucky,2510,21.9,Bracken
41003,38.5322,-84.39036999999999,Berry,KY,Kentucky,2786,12.6,Harrison
41004,38.653890000000004,-84.10655,Brooksville,KY,Kentucky,4122,13.9,Bracken
41005,39.00803,-84.76746,Burlington,KY,Kentucky,22569,149.3,Boone
41006,38.78297,-84.3444,Butler,KY,Kentucky,4434,32.4,Pendleton
41007,38.89179,-84.30447,California,KY,Kentucky,4193,31.3,Campbell
41008,38.66355,-85.16781999999999,Carrollton,KY,Kentucky,7457,66.2,Carroll
41010,38.49774,-84.60526,Corinth,KY,Kentucky,3217,14.1,Grant
41011,39.06801,-84.52953000000001,Covington,KY,Kentucky,25872,1403.4,Kenton
41014,39.06573,-84.50548,Covington,KY,Kentucky,6942,2522.9,Kenton
41015,38.97809,-84.48439,Latonia,KY,Kentucky,20864,316.4,Kenton
41016,39.08709,-84.54915,Covington,KY,Kentucky,6075,1459.9,Kenton
41017,39.02887,-84.56144,Ft Mitchell,KY,Kentucky,38940,716.6,Kenton
41018,39.015609999999995,-84.60285999999999,Erlanger,KY,Kentucky,27345,924.9,Kenton
41030,38.7899,-84.59321,Crittenden,KY,Kentucky,6299,87.1,Grant
41031,38.41612,-84.28683000000001,Cynthiana,KY,Kentucky,15886,28.2,Harrison
41033,38.76405,-84.45743,De Mossville,KY,Kentucky,1976,18.2,Pendleton
41034,38.70961,-83.8954,Dover,KY,Kentucky,1032,14.2,Mason
41035,38.70513,-84.65958,Dry Ridge,KY,Kentucky,10785,39.1,Grant
41039,38.41149,-83.88074,Ewing,KY,Kentucky,2502,13.1,Fleming
41040,38.64992,-84.33041999999999,Falmouth,KY,Kentucky,7265,19.2,Pendleton
41041,38.40895,-83.72604,Flemingsburg,KY,Kentucky,7153,25.7,Fleming
41042,39.00114,-84.65281,Florence,KY,Kentucky,49968,671.8,Boone
41043,38.75874,-84.19761,Foster,KY,Kentucky,1745,13.9,Bracken
41044,38.60776,-83.9751,Germantown,KY,Kentucky,1116,13.7,Bracken
41045,38.720009999999995,-85.02638,Ghent,KY,Kentucky,1273,14.2,Carroll
41046,38.71963,-84.80179,Glencoe,KY,Kentucky,1414,32.3,Gallatin
41048,39.09489,-84.70691,Hebron,KY,Kentucky,13959,245.1,Boone
41049,38.27422,-83.64761999999999,Hillsboro,KY,Kentucky,2261,10.3,Fleming
41051,38.93398,-84.545,Independence,KY,Kentucky,26796,355.5,Kenton
41052,38.67366,-84.76982,Jonesville,KY,Kentucky,107,15.3,Grant
41055,38.51828,-83.87086,Mayslick,KY,Kentucky,1813,11.1,Mason
41056,38.60007,-83.77847,Maysville,KY,Kentucky,14228,39.2,Mason
41059,39.007529999999996,-84.34817,Melbourne,KY,Kentucky,2712,76.7,Campbell
41062,38.70398,-83.92286999999999,Minerva,KY,Kentucky,35,105.6,Mason
41063,38.84792,-84.4977,Morning View,KY,Kentucky,3378,36.1,Kenton
41064,38.51063,-84.05973,Mount Olivet,KY,Kentucky,2073,9.4,Robertson
41071,39.073840000000004,-84.48277,Newport,KY,Kentucky,20869,1486.1,Campbell
41073,39.10196,-84.47913,Bellevue,KY,Kentucky,5955,2450.5,Campbell
41074,39.112790000000004,-84.46406999999999,Dayton,KY,Kentucky,5338,1590.0,Campbell
41075,39.07979,-84.45098,Fort Thomas,KY,Kentucky,16459,1055.9,Campbell
41076,39.01785,-84.43590999999999,Newport,KY,Kentucky,16468,303.5,Campbell
41080,39.05046,-84.83039000000001,Petersburg,KY,Kentucky,1849,25.1,Boone
41083,38.67041,-84.98306,Sanders,KY,Kentucky,1326,14.9,Owen
41085,39.03569,-84.39277,Silver Grove,KY,Kentucky,724,748.8,Campbell
41086,38.68851,-84.87239,Sparta,KY,Kentucky,2771,16.6,Gallatin
41091,38.91861,-84.73995,Union,KY,Kentucky,16873,127.0,Boone
41092,38.81848,-84.70068,Verona,KY,Kentucky,3514,35.4,Boone
41093,38.390679999999996,-83.56165,Wallingford,KY,Kentucky,2869,10.2,Fleming
41094,38.88397,-84.62524,Walton,KY,Kentucky,13631,116.7,Boone
41095,38.792190000000005,-84.82369,Warsaw,KY,Kentucky,3540,51.0,Gallatin
41097,38.619859999999996,-84.58145,Williamstown,KY,Kentucky,7349,28.3,Grant
41098,38.59179,-85.00069,Worthville,KY,Kentucky,2037,15.5,Owen
41099,39.03621,-84.46812,Newport,KY,Kentucky,1169,1955.5,Campbell
41101,38.472190000000005,-82.64599,Ashland,KY,Kentucky,18758,751.1,Boyd
41102,38.42109,-82.725,Ashland,KY,Kentucky,21712,163.8,Boyd
41121,38.44573,-82.83391999999999,Argillite,KY,Kentucky,1852,14.4,Greenup
41124,38.02977,-82.85101999999999,Blaine,KY,Kentucky,1039,6.9,Lawrence
41129,38.32031,-82.63988,Catlettsburg,KY,Kentucky,9922,44.8,Boyd
41132,38.2633,-82.82466,Denton,KY,Kentucky,425,8.1,Carter
41135,38.35627,-83.28766999999999,Emerson,KY,Kentucky,172,7.9,Lewis
41139,38.515390000000004,-82.72848,Flatwoods,KY,Kentucky,8271,524.6,Greenup
41141,38.547940000000004,-83.14641999999999,Garrison,KY,Kentucky,2461,14.6,Lewis
41142,38.27857,-83.07326,Grahn,KY,Kentucky,91,58.8,Carter
41143,38.33259,-82.9724,Grayson,KY,Kentucky,14535,28.4,Carter
41144,38.53685,-82.91904,Greenup,KY,Kentucky,10279,26.4,Greenup
41146,38.276579999999996,-82.89826,Hitchins,KY,Kentucky,412,49.5,Carter
41149,38.06423,-83.03927,Isonville,KY,Kentucky,733,8.5,Elliott
41159,38.01256,-82.96565,Martha,KY,Kentucky,583,9.4,Lawrence
41164,38.28971,-83.16255,Olive Hill,KY,Kentucky,13125,20.8,Carter
41166,38.637409999999996,-83.09222,Quincy,KY,Kentucky,919,16.5,Lewis
41168,38.307320000000004,-82.76223,Rush,KY,Kentucky,3043,21.5,Boyd
41169,38.52612,-82.71231,Russell,KY,Kentucky,5354,324.5,Greenup
41171,38.09415,-83.10473,Sandy Hook,KY,Kentucky,5042,15.6,Elliott
41174,38.704879999999996,-83.01161,South Portsmouth,KY,Kentucky,1122,42.8,Greenup
41175,38.651340000000005,-82.97228,South Shore,KY,Kentucky,5591,28.1,Greenup
41179,38.52673,-83.38774000000001,Vanceburg,KY,Kentucky,7852,9.3,Lewis
41180,38.13517,-82.85385,Webbville,KY,Kentucky,1087,5.9,Lawrence
41183,38.55253,-82.73701,Worthington,KY,Kentucky,1618,484.5,Greenup
41189,38.545770000000005,-83.55468,Tollesboro,KY,Kentucky,2264,14.4,Lewis
41201,38.06391,-82.72941,Adams,KY,Kentucky,238,9.2,Lawrence
41203,37.83807,-82.44516999999999,Beauty,KY,Kentucky,696,44.2,Martin
41204,37.81987,-82.68460999999999,Boons Camp,KY,Kentucky,560,17.8,Johnson
41214,37.80576,-82.60876999999999,Debord,KY,Kentucky,750,14.5,Martin
41216,37.72902,-82.81381999999999,East Point,KY,Kentucky,1297,31.5,Floyd
41219,37.92816,-82.90765,Flatgap,KY,Kentucky,2053,17.4,Johnson
41222,37.76927,-82.85531,Hagerhill,KY,Kentucky,2627,35.1,Johnson
41224,37.82735,-82.53915,Inez,KY,Kentucky,6414,27.4,Martin
41226,37.98036,-82.95574,Keaton,KY,Kentucky,168,11.5,Johnson
41230,38.064009999999996,-82.66635,Louisa,KY,Kentucky,11730,20.0,Lawrence
41231,37.80721,-82.41043,Lovely,KY,Kentucky,1002,67.1,Martin
41232,37.931509999999996,-82.73484,Lowmansville,KY,Kentucky,782,26.6,Lawrence
41234,37.7945,-82.74025,Meally,KY,Kentucky,601,46.2,Johnson
41238,37.84852,-82.95475,Oil Springs,KY,Kentucky,860,14.7,Johnson
41240,37.8239,-82.79746,Paintsville,KY,Kentucky,6916,59.6,Johnson
41250,37.73794,-82.45233,Pilgrim,KY,Kentucky,1195,6.1,Martin
41254,37.88958,-82.72129,River,KY,Kentucky,571,22.2,Johnson
41255,37.91236,-82.83308000000001,Sitka,KY,Kentucky,1036,26.4,Johnson
41256,37.8303,-82.88499,Staffordsville,KY,Kentucky,2433,42.6,Johnson
41257,37.92993,-82.79666999999999,Stambaugh,KY,Kentucky,390,25.3,Johnson
41260,37.82197,-82.75265,Thelma,KY,Kentucky,885,134.7,Johnson
41262,37.86546,-82.60328,Tomahawk,KY,Kentucky,1474,25.6,Martin
41263,37.85179,-82.76019000000001,Tutor Key,KY,Kentucky,525,32.2,Johnson
41264,37.94165,-82.67389,Ulysses,KY,Kentucky,389,12.5,Lawrence
41265,37.7481,-82.7054,Van Lear,KY,Kentucky,1857,23.8,Johnson
41267,37.87493,-82.43857,Warfield,KY,Kentucky,1245,62.4,Martin
41268,37.78866,-82.78499000000001,West Van Lear,KY,Kentucky,395,494.2,Johnson
41271,37.82246,-82.72357,Williamsport,KY,Kentucky,237,30.5,Johnson
41274,37.858259999999994,-82.81076,Wittensville,KY,Kentucky,585,61.2,Johnson
41301,37.719390000000004,-83.5006,Campton,KY,Kentucky,6159,11.5,Wolfe
41311,37.582240000000006,-83.71104,Beattyville,KY,Kentucky,7538,16.5,Lee
41314,37.42587,-83.64039,Booneville,KY,Kentucky,5239,9.0,Owsley
41317,37.44763,-83.18914000000001,Clayhole,KY,Kentucky,190,3.1,Breathitt
41332,37.80018,-83.38982,Hazel Green,KY,Kentucky,1184,10.8,Wolfe
41339,37.53587,-83.29614000000001,Jackson,KY,Kentucky,10957,12.0,Breathitt
41348,37.42373,-83.30808,Lost Creek,KY,Kentucky,1219,12.2,Breathitt
41352,37.823570000000004,-83.33355,Mize,KY,Kentucky,677,12.4,Morgan
41360,37.78906,-83.62761,Pine Ridge,KY,Kentucky,500,11.3,Wolfe
41365,37.70928,-83.63143000000001,Rogers,KY,Kentucky,501,13.7,Wolfe
41366,37.59463,-83.21851,Rousseau,KY,Kentucky,20,6.6,Breathitt
41367,37.41673,-83.22555,Rowdy,KY,Kentucky,179,13.5,Perry
41385,37.65279,-83.3504,Vancleve,KY,Kentucky,470,9.2,Breathitt
41390,37.4095,-83.37635999999999,Whick,KY,Kentucky,52,17.7,Breathitt
41397,37.686640000000004,-83.67023,Zoe,KY,Kentucky,64,9.0,Lee
41408,37.7808,-83.27927,Cannel City,KY,Kentucky,445,24.4,Morgan
41421,37.98975,-83.19785999999999,Elkfork,KY,Kentucky,233,7.7,Morgan
41425,37.88389,-83.42416,Ezel,KY,Kentucky,1138,14.1,Morgan
41464,37.66765,-82.97331,Royalton,KY,Kentucky,722,18.6,Magoffin
41465,37.72848,-83.08566,Salyersville,KY,Kentucky,11979,17.7,Magoffin
41472,37.94287,-83.21961999999999,West Liberty,KY,Kentucky,10985,15.4,Morgan
41501,37.516090000000005,-82.51725,Pikeville,KY,Kentucky,23298,44.8,Pike
41503,37.66444,-82.2877,South Williamson,KY,Kentucky,570,149.3,Pike
41512,37.253809999999994,-82.47610999999999,Ashcamp,KY,Kentucky,976,28.4,Pike
41513,37.3493,-82.34252,Belcher,KY,Kentucky,590,19.9,Pike
41514,37.670840000000005,-82.33075,Belfry,KY,Kentucky,3491,26.6,Pike
41517,37.19507,-82.58035,Burdine,KY,Kentucky,109,40.8,Letcher
41519,37.58399,-82.32155999999999,Canada,KY,Kentucky,1108,40.2,Pike
41522,37.31086,-82.40908,Elkhorn City,KY,Kentucky,5352,31.7,Pike
41524,37.41796,-82.23106,Fedscreek,KY,Kentucky,384,19.1,Pike
41526,37.43165,-82.50851,Fords Branch,KY,Kentucky,125,408.2,Pike
41527,37.63207,-82.28901,Forest Hills,KY,Kentucky,675,43.4,Pike
41528,37.549009999999996,-82.13989000000001,Freeburn,KY,Kentucky,999,50.4,Pike
41531,37.59281,-82.23274,Hardy,KY,Kentucky,985,40.5,Pike
41534,37.27755,-82.47657,Hellier,KY,Kentucky,273,62.2,Pike
41535,37.596340000000005,-82.27968,Huddy,KY,Kentucky,526,86.2,Pike
41537,37.22893,-82.6111,Jenkins,KY,Kentucky,5373,37.2,Letcher
41538,37.311640000000004,-82.59555,Jonancy,KY,Kentucky,97,199.3,Pike
41539,37.506820000000005,-82.32712,Kimper,KY,Kentucky,1722,18.2,Pike
41540,37.39094,-82.33492,Lick Creek,KY,Kentucky,302,11.7,Pike
41543,37.54786,-82.2855,Mc Andrews,KY,Kentucky,543,40.7,Pike
41544,37.59398,-82.17407,Mc Carr,KY,Kentucky,931,32.1,Pike
41547,37.53609,-82.09064000000001,Majestic,KY,Kentucky,369,21.1,Pike
41548,37.38145,-82.27266,Mouthcard,KY,Kentucky,862,20.0,Pike
41553,37.47712,-82.16360999999999,Phelps,KY,Kentucky,2288,25.9,Pike
41554,37.4486,-82.29925,Phyllis,KY,Kentucky,1102,12.6,Pike
41555,37.538070000000005,-82.2585,Pinsonfork,KY,Kentucky,915,42.8,Pike
41557,37.48553,-82.41806,Raccoon,KY,Kentucky,1716,31.8,Pike
41558,37.538579999999996,-82.20922,Ransom,KY,Kentucky,809,21.3,Pike
41559,37.37441,-82.38294,Regina,KY,Kentucky,339,29.1,Pike
41560,37.395509999999994,-82.57831,Robinson Creek,KY,Kentucky,384,22.9,Pike
41562,37.39868,-82.46363000000001,Shelbiana,KY,Kentucky,2807,39.8,Pike
41563,37.23131,-82.53229,Shelby Gap,KY,Kentucky,445,30.5,Pike
41564,37.60771,-82.36479,Sidney,KY,Kentucky,1159,26.9,Pike
41566,37.403459999999995,-82.20152,Steele,KY,Kentucky,714,20.2,Pike
41567,37.57493,-82.28339,Stone,KY,Kentucky,369,43.2,Pike
